"fullid"	"entid"	"bookid"	"PM5002Q01"	"PM5002Q02"	"PM5008Q01"	"PM5010Q01"	"PM5010Q02"	"PM5013Q01"	"PM5013Q03"	"PM5015Q02"	"PM5017Q02"	"PM5017Q03"	"PM5020Q02"	"PM5021Q01"	"PM5021Q02"	"PM5026Q01"	"PM5101Q01"	"PM5101Q02"	"PM5102Q01"	"PM5104Q01"	"PM5107Q01"	"PM5107Q02"	"PM5109Q01"	"PM5109Q02"	"PM5110Q01"	"PM5110Q02"	"PM5124Q01"	"PM5124Q02"	"PM5124Q03"	"PM5142Q01"	"PM5142Q02"	"PM5145Q01"	"PM5163Q01"	"PM5169Q01"	"PM5169Q02"	"PM5181Q02"	"PM5183Q01"	"PM5183Q02"	"PM5185Q01"	"PM5185Q02"	"PM5187Q01"	"PM5188Q01"	"PR6002Q01"	"PR6002Q02"	"PR6002Q04"	"PR6002Q05"	"PR6004Q01"	"PR6004Q05B"	"PR6004Q06"	"PR6008Q02"	"PR6008Q04"	"PR6008Q05"	"PR6010Q01"	"PR6010Q03"	"PR6010Q06"	"PR6010Q07"	"PR6011Q03"	"PR6011Q05"	"PR6011Q07"	"PR6013Q03"	"PR6013Q04"	"PR6013Q06"	"PR6014Q03"	"PR6014Q06"	"PR6014Q07"	"PR6015Q01"	"PR6015Q03"	"PR6015Q04"	"PR6015Q06"	"PR6017Q04"	"PR6017Q05"	"PR6017Q08"	"PR6017Q10"	"PR6017Q11"	"PR6018Q01"	"PR6018Q03"	"PR6018Q08"	"PR6018Q09"	"PR6023Q01"	"PR6023Q06"	"PR6023Q07"	"PR6023Q08"	"PR6026Q02"	"PR6026Q05"	"PR6027Q01"	"PR6027Q04"	"PR6027Q10"	"PS7000Q01"	"PS7000Q02"	"PS7002Q03"	"PS7002Q04"	"PS7012Q01"	"PS7012Q03"	"PS7012Q04"	"PS7013Q01"	"PS7013Q02"	"PS7014Q01"	"PS7014Q03"	"PS7017Q01"	"PS7017Q04"	"PS7018Q03"	"PS7018Q04"	"PS7020Q03"	"PS7020Q04"	"PS7021Q02"	"PS7021Q04"	"PS7201Q01"	"PS7201Q02"	"PS7201Q03"	"PS7205Q02"	"PS7208Q01"	"PS7208Q02"	"PS7211Q01"	"PS7211Q02"	"PS7212Q01"	"PS7212Q02"	"PS7212Q04"	"PS7215Q02"	"PS7215Q03"	"PS7216Q01"	"PS7216Q03"	"PS7217Q01"	"PS7217Q02"	"PS7220Q01"	"PS7220Q02"	"PS7220Q03"	"PS7221Q01"	"PS7221Q02"	"PS7221Q03"	"PS7221Q04"	"PS7222Q01"	"PS7222Q02"	"PS7222Q03"	"PS7224Q02"	"PS7228Q02"	"PS7228Q03"	"PS7228Q04"	"PS7230Q02"	"PS7230Q03"	"PS7231Q01"	"PS7231Q04"
90000002081	90000002	3	"7"	"7"	"0"	"777"	"7"	"4"	"0"	"2"	"4"	"9"	"7"	"2112"	"0"	"0"	"4"	"0"	"4"	"2"	"0"	"9"	"0"	"9"	"0"	"9"	"0"	"9"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"4"	"211"	"3"	"7"	"2"	"2112"	"9"	"1"	"7"	"7"	"7"	"0"	"1"	"0"	"2"	"0"	"2"	"0"	"3"	"0"	"0"	"7"	"7"	"7"	"3"	"11112"	"0"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"3"	"2"	"4"	"0"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003001	90000003	1	"1"	"4"	"9"	"211"	"9"	"7"	"7"	"2"	"3"	"2"	"9"	"7777"	"7"	"7"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"9"	"0"	"9"	"7"	"7"	"7"	"1"	"0"	"7"	"9"	"9"	"9"	"7"	"7"	"7"	"4"	"221"	"3"	"0"	"7"	"7777"	"7"	"7"	"9"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"3"	"1"	"7"	"77777"	"7"	"3"	"0"	"0"	"3"	"2"	"291"	"9"	"2"	"2"	"2211"	"1"	"2"	"0"	"7"	"7"	"7"	"7"	"121"	"211"	"212"	"1"	"9"	"9"	"211"	"9"	"2"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"122"	"211"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"3"	"9"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003002	90000003	2	"2"	"3"	"7"	"111"	"0"	"3"	"9"	"7"	"7"	"7"	"0"	"1122"	"0"	"0"	"2"	"9"	"7"	"4"	"9"	"9"	"7"	"7"	"7"	"7"	"0"	"9"	"9"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"0"	"2"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"3"	"0"	"0"	"2"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"211"	"1"	"0"	"3"	"912"	"0"	"1"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"3"	"9"	"7"	"7777"	"3"	"9"	"121"	"221"	"7"	"7"	"7"	"1"	"7"	"7"	"7"	"777"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"77777"	"7"	"7"	"77"	"7"	"2"	"0"	"999"	"9"	"1"	"122"	"12"	"121"	"9"	"9"	"2"	"77"	"7777"	"rr"	"rrr"
90000003003	90000003	3	"7"	"7"	"9"	"777"	"7"	"1"	"0"	"1"	"2"	"2"	"7"	"2111"	"0"	"0"	"4"	"9"	"3"	"2"	"0"	"0"	"9"	"9"	"1"	"0"	"0"	"0"	"9"	"1"	"0"	"9"	"0"	"9"	"9"	"9"	"9"	"3"	"4"	"212"	"2"	"7"	"2"	"1129"	"9"	"r"	"7"	"7"	"7"	"0"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"7"	"7"	"7"	"4"	"12211"	"9"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"2"	"0"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003004	90000003	4	"7"	"7"	"0"	"777"	"7"	"7"	"7"	"4"	"3"	"2"	"7"	"7777"	"7"	"7"	"7"	"7"	"1"	"7"	"7"	"7"	"0"	"0"	"0"	"0"	"7"	"7"	"7"	"1"	"1"	"7"	"1"	"1"	"0"	"7"	"7"	"7"	"4"	"211"	"2"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"1"	"112"	"2"	"0"	"0"	"0"	"4"	"0"	"3"	"1122"	"1"	"0"	"777"	"777"	"1"	"3"	"0"	"3"	"2"	"9"	"0"	"212"	"1"	"4"	"0"	"0"	"1"	"7"	"7"	"12112"	"0"	"2"	"12"	"1"	"3"	"0"	"211"	"2"	"4"	"121"	"12"	"211"	"0"	"0"	"3"	"11"	"1211"	"22"	"112"
90000003005	90000003	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"4"	"9999"	"9"	"4"	"1"	"1"	"4"	"9"	"9"	"9"	"4"	"9"	"4"	"9"	"3"	"0"	"0"	"1"	"2"	"1"	"1"	"12111"	"1"	"7"	"7"	"7"	"7"	"2"	"231"	"1"	"2"	"2"	"1211"	"0"	"2"	"1"	"4"	"3"	"5"	"1"	"121"	"121"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"9"	"7"	"7777"	"2"	"9"	"777"	"777"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"777"	"1"	"1"	"9"	"0"	"1"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"9"	"211"	"4"	"4"	"122"	"12"	"111"	"9"	"9"	"3"	"77"	"7777"	"12"	"111"
90000003006	90000003	6	"1"	"3"	"7"	"111"	"0"	"7"	"7"	"7"	"7"	"7"	"9"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"1"	"1"	"1121"	"0"	"4"	"7"	"7"	"7"	"0"	"0"	"1"	"1"	"0"	"2"	"9"	"4"	"0"	"1"	"7"	"7"	"7"	"4"	"11112"	"1"	"1"	"0"	"0"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"2"	"4"	"0"	"777"	"777"	"112"	"1"	"0"	"1"	"211"	"9"	"1"	"3"	"0"	"112"	"4"	"0"	"0"	"0"	"7"	"7"	"2"	"2112"	"7"	"7"	"111"	"212"	"0"	"4"	"0"	"7"	"4"	"9"	"1"	"212"	"7"	"7"	"7"	"7"	"7"	"2"	"9"	"11111"	"0"	"4"	"12"	"1"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"11"	"1121"	"77"	"777"
90000003007	90000003	7	"7"	"7"	"7"	"777"	"7"	"1"	"9"	"7"	"7"	"7"	"7"	"1211"	"0"	"r"	"r"	"r"	"7"	"4"	"r"	"r"	"7"	"7"	"7"	"7"	"9"	"r"	"r"	"7"	"7"	"r"	"7"	"7"	"7"	"r"	"9"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"1"	"0"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"9"	"4"	"3"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"2"	"121"	"9"	"1"	"4"	"1112"	"0"	"9"	"1"	"7"	"7"	"7"	"7"	"222"	"211"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"9"	"111"	"2"	"0"	"1"	"9"	"7"	"7"	"4"	"1212"	"7"	"7"	"777"	"777"	"0"	"2"	"0"	"7"	"9"	"9"	"0"	"212"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"11111"	"9"	"1"	"21"	"3"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"12"	"1121"	"77"	"777"
90000003008	90000003	1	"1"	"5"	"0"	"121"	"1"	"7"	"7"	"3"	"4"	"2"	"9"	"7777"	"7"	"7"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"9"	"9"	"0"	"7"	"7"	"7"	"1"	"0"	"7"	"0"	"9"	"9"	"7"	"7"	"7"	"2"	"122"	"4"	"9"	"7"	"7777"	"7"	"7"	"0"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"4"	"4"	"7"	"77777"	"7"	"4"	"1"	"1"	"4"	"2"	"231"	"0"	"4"	"2"	"1211"	"1"	"9"	"0"	"7"	"7"	"7"	"7"	"121"	"212"	"211"	"1"	"0"	"3"	"111"	"0"	"1"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"122"	"112"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"4"	"9"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003009	90000003	2	"1"	"2"	"7"	"999"	"9"	"1"	"1"	"7"	"7"	"7"	"0"	"2112"	"0"	"9"	"3"	"9"	"7"	"2"	"9"	"9"	"7"	"7"	"7"	"7"	"9"	"9"	"9"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"0"	"9"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"9"	"0"	"1"	"2"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"999"	"9"	"9"	"9"	"111"	"0"	"1"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"9"	"9"	"7"	"7777"	"2"	"9"	"999"	"999"	"7"	"7"	"7"	"4"	"7"	"7"	"7"	"777"	"0"	"3"	"9"	"9"	"0"	"4"	"9"	"77777"	"7"	"7"	"77"	"7"	"3"	"9"	"122"	"3"	"3"	"221"	"21"	"221"	"0"	"9"	"3"	"77"	"7777"	"21"	"199"
90000003010	90000003	3	"7"	"7"	"0"	"777"	"7"	"1"	"0"	"4"	"2"	"9"	"7"	"2112"	"1"	"9"	"4"	"0"	"3"	"1"	"0"	"0"	"9"	"9"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"9"	"1"	"0"	"0"	"9"	"0"	"4"	"4"	"211"	"2"	"7"	"2"	"2211"	"9"	"3"	"7"	"7"	"7"	"0"	"0"	"9"	"1"	"0"	"2"	"1"	"4"	"0"	"0"	"7"	"7"	"7"	"1"	"12121"	"0"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"1"	"1"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003013	90000003	6	"3"	"5"	"7"	"212"	"0"	"7"	"7"	"7"	"7"	"7"	"0"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"0"	"4"	"1221"	"0"	"3"	"7"	"7"	"7"	"0"	"0"	"0"	"1"	"0"	"4"	"0"	"4"	"0"	"0"	"7"	"7"	"7"	"1"	"21112"	"0"	"3"	"0"	"0"	"2"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"1"	"3"	"5"	"0"	"777"	"777"	"212"	"1"	"0"	"4"	"212"	"0"	"1"	"3"	"0"	"112"	"2"	"0"	"2"	"0"	"7"	"7"	"1"	"1212"	"7"	"7"	"121"	"211"	"0"	"1"	"0"	"7"	"3"	"0"	"0"	"121"	"7"	"7"	"7"	"7"	"7"	"1"	"0"	"21212"	"0"	"4"	"21"	"2"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"12"	"9999"	"77"	"777"
90000003015	90000003	1	"1"	"2"	"1"	"111"	"0"	"7"	"7"	"2"	"2"	"2"	"9"	"7777"	"7"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"0"	"0"	"1"	"9"	"7"	"7"	"7"	"1"	"0"	"7"	"0"	"9"	"9"	"7"	"7"	"7"	"4"	"122"	"2"	"1"	"7"	"7777"	"7"	"7"	"1"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0"	"2"	"4"	"7"	"77777"	"7"	"3"	"0"	"1"	"3"	"2"	"299"	"1"	"2"	"8"	"1211"	"0"	"0"	"0"	"7"	"7"	"7"	"7"	"112"	"211"	"212"	"1"	"1"	"4"	"111"	"1"	"4"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"111"	"121"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"4"	"1"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003016	90000003	2	"1"	"4"	"7"	"221"	"0"	"1"	"0"	"7"	"7"	"7"	"0"	"1122"	"0"	"0"	"4"	"0"	"7"	"2"	"9"	"0"	"7"	"7"	"7"	"7"	"0"	"9"	"0"	"7"	"7"	"0"	"7"	"7"	"7"	"0"	"0"	"3"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"4"	"0"	"0"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"212"	"2"	"0"	"2"	"111"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"0"	"7"	"7777"	"3"	"0"	"111"	"222"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"777"	"0"	"2"	"9"	"0"	"0"	"4"	"1"	"77777"	"7"	"7"	"77"	"7"	"3"	"0"	"112"	"4"	"4"	"221"	"11"	"221"	"9"	"9"	"9"	"77"	"7777"	"11"	"122"
90000003018	90000003	4	"7"	"7"	"9"	"777"	"7"	"7"	"7"	"8"	"8"	"9"	"7"	"7777"	"7"	"7"	"7"	"7"	"8"	"7"	"7"	"7"	"0"	"0"	"0"	"9"	"7"	"7"	"7"	"0"	"0"	"7"	"0"	"0"	"9"	"7"	"7"	"7"	"3"	"212"	"8"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"8"	"0"	"112"	"8"	"0"	"0"	"9"	"8"	"9"	"8"	"1112"	"8"	"0"	"777"	"777"	"9"	"8"	"0"	"8"	"8"	"9"	"9"	"111"	"0"	"8"	"9"	"0"	"9"	"7"	"7"	"11211"	"0"	"8"	"12"	"1"	"8"	"0"	"211"	"8"	"8"	"121"	"12"	"111"	"9"	"0"	"8"	"11"	"1121"	"11"	"112"
90000003019	90000003	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"1"	"1221"	"0"	"3"	"0"	"0"	"3"	"0"	"1"	"1"	"3"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"3"	"11121"	"1"	"7"	"7"	"7"	"7"	"4"	"132"	"0"	"1"	"2"	"2112"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"121"	"199"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"3"	"0"	"7"	"7777"	"4"	"1"	"777"	"777"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"777"	"0"	"4"	"9"	"0"	"1"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"0"	"211"	"2"	"3"	"121"	"12"	"121"	"0"	"0"	"1"	"77"	"7777"	"12"	"112"
90000003020	90000003	6	"1"	"3"	"7"	"111"	"9"	"7"	"7"	"7"	"7"	"7"	"r"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"1"	"3"	"2122"	"0"	"3"	"7"	"7"	"7"	"1"	"1"	"1"	"2"	"0"	"3"	"0"	"2"	"0"	"1"	"7"	"7"	"7"	"1"	"22221"	"1"	"8"	"0"	"0"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"3"	"0"	"777"	"777"	"212"	"1"	"0"	"3"	"121"	"9"	"8"	"8"	"0"	"112"	"8"	"9"	"0"	"1"	"7"	"7"	"3"	"2121"	"7"	"7"	"111"	"212"	"9"	"9"	"9"	"7"	"9"	"9"	"0"	"222"	"7"	"7"	"7"	"7"	"7"	"1"	"9"	"12112"	"9"	"3"	"82"	"9"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"21"	"2111"	"77"	"777"
90000003022	90000003	1	"1"	"9"	"0"	"999"	"0"	"7"	"7"	"1"	"3"	"9"	"0"	"7777"	"7"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"1"	"0"	"0"	"9"	"7"	"7"	"7"	"1"	"9"	"7"	"1"	"0"	"0"	"7"	"7"	"7"	"1"	"122"	"9"	"0"	"7"	"7777"	"7"	"7"	"1"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"9"	"1"	"4"	"7"	"77777"	"7"	"3"	"0"	"0"	"9"	"9"	"211"	"0"	"1"	"1"	"2121"	"0"	"9"	"9"	"7"	"7"	"7"	"7"	"112"	"999"	"211"	"3"	"9"	"4"	"212"	"9"	"1"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"211"	"299"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"1"	"1"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003023	90000003	2	"4"	"5"	"7"	"211"	"1"	"1"	"9"	"7"	"7"	"7"	"0"	"2112"	"1"	"r"	"4"	"0"	"7"	"1"	"r"	"r"	"7"	"7"	"7"	"7"	"0"	"9"	"9"	"7"	"7"	"r"	"7"	"7"	"7"	"9"	"1"	"1"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"3"	"0"	"0"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"212"	"1"	"0"	"3"	"111"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"r"	"r"	"7"	"7777"	"r"	"r"	"121"	"212"	"7"	"7"	"7"	"r"	"7"	"7"	"7"	"777"	"r"	"r"	"r"	"r"	"r"	"4"	"0"	"77777"	"7"	"7"	"77"	"7"	"r"	"r"	"rrr"	"r"	"r"	"rrr"	"rr"	"rrr"	"r"	"r"	"r"	"77"	"7777"	"rr"	"rrr"
90000003024	90000003	3	"7"	"7"	"0"	"777"	"7"	"4"	"0"	"1"	"4"	"0"	"7"	"2111"	"9"	"0"	"9"	"9"	"9"	"2"	"9"	"9"	"0"	"9"	"1"	"9"	"0"	"0"	"9"	"1"	"0"	"9"	"9"	"0"	"9"	"9"	"9"	"1"	"4"	"212"	"2"	"7"	"3"	"1212"	"9"	"4"	"7"	"7"	"7"	"0"	"0"	"0"	"3"	"9"	"4"	"9"	"2"	"9"	"0"	"7"	"7"	"7"	"2"	"11122"	"9"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"1"	"3"	"4"	"1"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000003026	90000003	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"3"	"1122"	"9"	"3"	"1"	"1"	"4"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"2"	"0"	"0"	"9"	"3"	"1"	"4"	"11212"	"1"	"7"	"7"	"7"	"7"	"9"	"312"	"9"	"3"	"1"	"1212"	"0"	"9"	"9"	"1"	"3"	"5"	"1"	"112"	"211"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"9"	"7"	"7777"	"2"	"1"	"777"	"777"	"7"	"7"	"7"	"4"	"7"	"7"	"7"	"777"	"0"	"2"	"9"	"9"	"1"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"212"	"2"	"3"	"121"	"19"	"121"	"0"	"0"	"4"	"77"	"7777"	"12"	"122"
