"fullid"	"entid"	"stidstrt"	"stidsch"	"stidstd"	"SchName"	"Fname"	"ST001Q01_15"	"ST002Q01_15"	"ST003Q01_15"	"ST003Q02_15"	"ST003Q03_15"	"ST004Q01_15"	"ST126Q01_15"	"ST127Q01_15"	"ST127Q02_15"	"ST127Q03_15"	"ST014Q01_15"	"ST014Q02_15"	"ST005Q01_15"	"ST006Q01_15"	"ST006Q02_15"	"ST006Q03_15"	"ST006Q04_15"	"ST015Q01_15"	"ST015Q02_15"	"ST007Q01_15"	"ST008Q01_15"	"ST008Q02_15"	"ST008Q03_15"	"ST008Q04_15"	"ST019Q01_15"	"ST019Q02_15"	"ST019Q03_15"	"COB_S"	"COB_M"	"COB_F"	"ST021Q01_15"	"ST022Q01_15"	"LANGHOME"	"ST011Q01_15"	"ST011Q02_15"	"ST011Q03_15"	"ST011Q04_15"	"ST011Q05_15"	"ST011Q06_15"	"ST011Q07_15"	"ST011Q08_15"	"ST011Q09_15"	"ST011Q010_15"	"ST011Q011_15"	"ST011Q012_15"	"ST011Q013_15"	"ST011Q014_15"	"ST011Q015_15"	"ST011Q016_15"	"ST012Q01_15"	"ST012Q02_15"	"ST012Q03_15"	"ST012Q04_15"	"ST012Q05_15"	"ST012Q06_15"	"ST012Q07_15"	"ST012Q08_15"	"ST013Q01_15"	"ST88Q01_12"	"ST88Q02_12"	"ST88Q03_12"	"ST88Q04_12"	"ST86Q01_12"	"ST86Q02_12"	"ST86Q03_12"	"ST86Q04_12"	"ST86Q05_12"	"ST55Q01_12"	"ST55Q02_12"	"ST55Q03_12"	"ST55Q04_12"	"ST41Q01_9"	"ST41Q02_9"	"ST41Q03_9"	"ST41Q04_9"	"ST41Q05_9"	"ST41Q06_9"	"ST42Q01_9"	"ST42Q02_9"	"ST42Q03_9"	"ST42Q04_9"	"ST42Q05_9"	"ST25Q01_9"	"ST25Q02_9"	"ST25Q03_9"	"ST25Q04_9"	"ST25Q05_9"	"ST81Q01_12"	"ST81Q02_12"	"ST81Q03_12"	"ST81Q04_12"	"ST81Q05_12"	"ST29Q01_12"	"ST29Q02_12"	"ST29Q03_12"	"ST29Q04_12"	"ST29Q05_12"	"ST29Q06_12"	"ST29Q07_12"	"ST29Q08_12"	"ST37Q01_12"	"ST37Q02_12"	"ST37Q03_12"	"ST37Q04_12"	"ST37Q05_12"	"ST37Q06_12"	"ST37Q07_12"	"ST37Q08_12"	"ST36Q01_09"	"ST36Q02_09"	"ST36Q03_09"	"ST36Q04_09"	"ST36Q05_09"	"ST063Q01_15"	"ST063Q02_15"	"ST063Q03_15"	"ST063Q04_15"	"ST063Q05_15"	"ST063Q06_15"	"ST065Q01_15"	"ST129Q01_15"	"ST129Q02_15"	"ST129Q03_15"	"ST129Q04_15"	"ST129Q05_15"	"ST129Q06_15"	"ST129Q07_15"	"ST129Q08_15"	"ST097Q01_15"	"ST097Q02_15"	"ST097Q03_15"	"ST097Q04_15"	"ST097Q05_15"	"ST113Q01_15"	"ST113Q02_15"	"ST113Q03_15"	"ST113Q04_15"	"ST114Q01_15"	"ST103Q01_15"	"ST103Q02_15"	"ST103Q03_15"	"ST103Q04_15"	"ST107Q01_15"	"ST107Q02_15"	"ST107Q03_15"	"ST131Q01_15"	"ST131Q02_15"	"ST131Q03_15"	"ST131Q04_15"	"ST131Q05_15"	"ST131Q06_15"	"ST131Q07_15"	"ST27Q01_6"	"ST27Q02_6"	"ST27Q03_6"	"ST27Q04_6"	"LANG"	"OCIN1"	"OCIN2"	"OCOD1"	"OCOD2"	"Age"	"nationality"	"BFMJ2"	"BMMJ1"	"DISCLIM"	"DISCLIMA"	"DISCLIMS"	"ESCS"	"FAMSTRUC"	"FISCED"	"HISCED"	"HISEI"	"HOMEPOS"	"IMMIG"	"INSTMOT"	"INSTSCIE"	"MATHEFF"	"SCIEEFF"	"METASUM"	"MISCED"	"PARED"	"SCIEEFF"	"STUDREL"	"UNDREM"	"WEALTH"	"pv1math"	"pv2math"	"pv3math"	"pv4math"	"pv5math"	"pv1read"	"pv2read"	"pv3read"	"pv4read"	"pv5read"	"pv1scie"	"pv2scie"	"pv3scie"	"pv4scie"	"pv5scie"	"bookid"	"W_FSTUWT"	"W_FSTR1"	"W_FSTR2"	"W_FSTR3"	"W_FSTR4"	"W_FSTR5"	"W_FSTR6"	"W_FSTR7"	"W_FSTR8"	"W_FSTR9"	"W_FSTR10"	"W_FSTR11"	"W_FSTR12"	"W_FSTR13"	"W_FSTR14"	"W_FSTR15"	"W_FSTR16"	"W_FSTR17"	"W_FSTR18"	"W_FSTR19"	"W_FSTR20"	"W_FSTR21"	"W_FSTR22"	"W_FSTR23"	"W_FSTR24"	"W_FSTR25"	"W_FSTR26"	"W_FSTR27"	"W_FSTR28"	"W_FSTR29"	"W_FSTR30"	"W_FSTR31"	"W_FSTR32"	"W_FSTR33"	"W_FSTR34"	"W_FSTR35"	"W_FSTR36"	"W_FSTR37"	"W_FSTR38"	"W_FSTR39"	"W_FSTR40"	"W_FSTR41"	"W_FSTR42"	"W_FSTR43"	"W_FSTR44"	"W_FSTR45"	"W_FSTR46"	"W_FSTR47"	"W_FSTR48"	"W_FSTR49"	"W_FSTR50"	"W_FSTR51"	"W_FSTR52"	"W_FSTR53"	"W_FSTR54"	"W_FSTR55"	"W_FSTR56"	"W_FSTR57"	"W_FSTR58"	"W_FSTR59"	"W_FSTR60"	"W_FSTR61"	"W_FSTR62"	"W_FSTR63"	"W_FSTR64"	"W_FSTR65"	"W_FSTR66"	"W_FSTR67"	"W_FSTR68"	"W_FSTR69"	"W_FSTR70"	"W_FSTR71"	"W_FSTR72"	"W_FSTR73"	"W_FSTR74"	"W_FSTR75"	"W_FSTR76"	"W_FSTR77"	"W_FSTR78"	"W_FSTR79"	"W_FSTR80"
90000003001	90000003	NA	90000003	1	"EAESE D´ENCAMPS"	"andorra"	3	1	29	5	2002	1	7	2	9	NA	"5200"	NA	4	2	2	2	2	"7112"	NA	4	2	2	2	2	1	4	4	NA	NA	NA	NA	608	NA	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	4	2	3	2	2	3	2	3	3	3	2	2	2	3	4	3	3	4	4	3	4	4	4	4	3	4	4	4	1	1	2	3	1	2	2	1	3	2	4	3	3	4	3	4	3	4	2	3	3	3	2	3	3	3	2	2	2	3	2	9	9	9	1	1	1	"9999"	3	3	3	2	3	2	2	2	2	2	2	3	2	2	3	3	2	"9999"	2	3	2	2	2	2	2	2	2	2	NA	2	2	2	2	3	2	3	NA	NA	NA	NA	NA	16	NA	NA	NA	-1.041866091	-0.997036491	-0.857931614	-2.60194708655143	NA	1	1	-0.990445859872611	-1.4253892	NA	-1.310895284	-0.269613157	-1.08033279	-0.398131727	-0.355	1	-2.87337662337662	NA	-0.776532377	-1.895	NA	381.20023631232	373.891448252629	384.361690868344	381.14964289826	381.20023631232	497.557207224493	502.45698928216	492.029826526105	509.971879389111	507.862146916261	334.330195256026	318.425702205766	315.906076011859	311.747967848107	313.414386627555	1	1	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5
90000003002	90000003	NA	90000003	2	"EAESE D´ENCAMPS"	"andorra"	3	3	11	12	2002	2	5	2	9	NA	"3334"	NA	3	9	9	9	9	"7112"	NA	3	9	9	9	9	4	4	4	NA	NA	NA	2	160	NA	1	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	4	3	2	2	1	4	1	4	3	4	4	2	1	3	2	2	2	3	1	1	1	1	5	5	3	6	6	6	6	5	5	6	6	1	4	1	1	3	3	3	3	3	3	2	2	2	2	1	3	2	2	3	2	2	2	2	2	2	2	4	4	4	4	4	2	2	2	2	2	1	"9999"	2	2	2	2	1	3	3	3	3	3	3	3	3	2	2	2	2	"9999"	2	2	2	2	2	2	2	3	3	3	NA	3	3	3	2	2	2	2	NA	NA	NA	NA	NA	15.4166666666667	NA	NA	NA	-0.065406356	1.84370719	0.07098683	-1.31418886013914	NA	2	2	0.495450409463148	-1.03566836	NA	0.451099997	0.392517031	-0.325501654	-0.052847823	0.069	2	-1.89935064935065	NA	-0.776532377	-0.425	NA	273.53517332369	273.53517332369	265.149213944061	273.531557893699	271.92458837065	411.176791439888	409.193050698438	413.580079503161	408.86756654917	407.327930309273	309.572547731606	316.198401659754	311.888467532989	318.425702205766	314.708514836734	2	1	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5
90000003003	90000003	NA	90000003	3	"EAESE D´ENCAMPS"	"andorra"	3	1	7	11	2002	2	5	2	1	NA	"5140"	NA	1	2	2	1	1	"9999"	NA	9	9	9	9	9	1	2	2	NA	NA	NA	NA	160	NA	1	2	1	1	2	1	2	2	2	1	1	1	2	1	1	2	4	3	3	2	4	4	1	1	2	3	3	2	1	2	2	2	2	2	1	1	1	3	4	5	2	2	3	1	3	2	5	4	4	1	5	2	2	4	3	2	1	3	4	3	1	2	2	1	2	1	1	2	2	2	2	2	3	3	2	3	3	3	3	4	9	9	9	9	2	2	"9999"	3	2	2	3	1	3	3	2	2	2	2	3	4	1	1	1	1	"veterinaria"	9	9	9	9	2	3	2	3	3	3	NA	4	3	3	9	9	9	9	NA	NA	NA	NA	NA	15.5	NA	NA	NA	-0.52086493	0.35196482	-0.521109711	-0.903960024485886	NA	9	5	-0.929026387625114	-0.217218115	NA	1.534777315	1.763167333	-0.480496553	-0.227927616	0.493	5	-0.275974025974026	NA	-0.053359481	-0.792	NA	370.179555379469	373.891448252629	381.20023631232	373.979510217722	378.707691170652	353.411843047978	356.126115442167	346.230829271526	353.411843047978	361.56109828507	311.747967848107	311.888467532989	302.320993283324	302.320993283324	302.320993283324	3	1	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5
90000003004	90000003	NA	90000003	4	"EAESE D´ENCAMPS"	"andorra"	3	1	16	8	2002	2	5	2	1	NA	"9412"	NA	3	2	2	2	2	"9621"	NA	1	2	2	2	2	1	10	10	NA	NA	NA	NA	852	NA	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	3	4	4	4	2	4	3	3	4	2	1	3	1	2	1	1	1	1	1	1	5	1	5	6	4	2	1	2	6	5	6	2	5	2	1	2	1	1	2	2	2	2	1	2	2	2	2	1	1	2	1	1	1	1	2	1	3	3	3	4	4	4	1	1	2	2	1	1	"naturales"	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	"animador"	4	1	3	4	3	4	3	4	3	4	NA	3	2	3	2	2	2	2	NA	NA	NA	NA	NA	15.75	NA	NA	NA	-1.396532902	0.930078079	-1.030395258	-0.832934811429277	NA	4	4	-1.20291173794359	0.619780633	NA	1.04884686	-1.579807302	0.569933314	0.31819428	0.069	2	-0.600649350649351	NA	0.739566272	0.678	NA	506.964619307167	494.443986812348	491.163656716332	507.156266898055	515.40420313035	451.490330348518	472.167407838096	450.980099447806	447.795640998057	461.97413257194	436.009307604457	432.042709431439	431.768055265188	432.988119075096	436.009307604457	4	1	0.5	0.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	1.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	0.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5
90000003005	90000003	NA	90000003	5	"EAESE D´ENCAMPS"	"andorra"	3	1	30	3	2002	1	5	1	2	NA	"4211"	NA	1	2	2	2	2	"8322"	NA	3	2	2	2	2	4	4	3	NA	NA	NA	3	608	NA	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	4	3	3	4	2	3	1	2	3	1	3	2	2	4	4	4	3	4	1	1	1	1	6	1	2	5	1	1	1	6	6	3	4	3	2	4	3	1	4	1	3	1	3	4	4	4	4	3	3	4	4	1	3	3	2	3	4	4	4	3	4	4	3	4	9	9	2	2	1	1	"tierra y espacio"	2	1	1	3	2	3	2	2	4	3	4	4	4	2	2	2	3	"psicologia"	1	1	1	2	2	1	2	4	4	3	NA	2	3	3	3	3	3	3	NA	NA	NA	NA	NA	16.1666666666667	NA	NA	NA	-0.705917471	0.930078079	1.413038338	-0.608458914557066	NA	2	4	-0.154686078252957	-0.013853065	NA	-1.823875637	-0.011325508	-1.38485821	0.31819428	-1.203	4	-0.600649350649351	NA	-2.438725159	-0.425	NA	520.492009468617	511.758744142567	516.489861576082	518.789313697084	515.814883317634	506.522623838614	506.522623838614	516.424105715947	511.013605637661	519.229246328716	489.326161350605	486.611750113809	468.171596404671	479.52270280434	486.452483433258	5	1	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5
90000003006	90000003	NA	90000003	6	"EAESE D´ENCAMPS"	"andorra"	3	1	21	10	2002	2	5	2	1	NA	"5200"	NA	3	2	2	2	2	"9999"	NA	9	9	9	9	9	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	3	4	2	2	2	1	2	2	4	1	1	2	3	2	2	3	3	2	3	3	3	2	2	3	2	3	2	3	2	3	3	4	3	2	1	3	2	2	3	3	3	3	2	3	3	2	2	3	2	3	2	4	4	4	4	4	3	1	2	1	2	1	1	1	1	2	1	1	"9999"	1	2	3	4	3	2	1	3	2	3	3	2	3	1	2	3	4	"9999"	1	2	3	2	1	2	3	1	2	3	NA	2	2	2	1	2	3	4	NA	NA	NA	NA	NA	15.5833333333333	NA	NA	NA	-0.52086493	-1.92425124	-0.342738217	-1.61622057065582	NA	9	2	-0.990445859872611	-0.098165515	NA	-0.35510117	-0.269613157	-2.090861664	-0.227927616	-0.355	2	-1.89935064935065	NA	-0.776532377	-1.528	NA	418.727221716101	409.857567887801	410.190749987593	419.24405265611	415.009116155201	353.411843047978	360.176879212374	363.90169335507	368.241251836484	356.126115442167	433.824205285808	433.824205285808	431.551315006837	420.557646737455	419.116040179649	6	1	0.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5
90000003007	90000003	NA	90000003	7	"EAESE D´ENCAMPS"	"andorra"	3	1	19	6	2002	2	7	2	1	NA	"9999"	NA	3	2	2	2	1	"2500"	NA	4	2	2	1	1	4	4	4	NA	NA	NA	2	156	NA	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	4	3	1	4	3	4	1	2	1	1	3	2	2	1	2	1	1	1	2	2	2	2	5	5	5	5	5	5	4	4	4	4	4	1	1	1	1	1	3	2	2	2	2	1	1	2	3	1	2	1	1	1	1	2	1	1	2	1	3	3	3	2	3	3	9	9	9	2	1	1	"9999"	1	2	2	3	3	2	2	2	2	1	2	2	2	3	3	3	3	"9999"	2	2	1	2	2	2	1	3	2	2	NA	2	1	2	2	1	4	2	NA	NA	NA	NA	NA	15.9166666666667	NA	NA	NA	-0.876404801	-0.288141954	-1.344400545	-0.118988299538443	NA	5	5	1.07506824385805	-0.563840639	NA	1.534777315	-0.799090493	0.569933314	0.128679948	-2.051	3	-0.275974025974026	NA	1.43964597	-1.895	NA	273.438785375525	274.333131785749	268.924735966692	274.104350660346	283.234985632434	307.39964197158	319.152305588053	308.162804250566	307.39964197158	309.340755280635	385.000179772052	377.691719162665	366.908910538993	380.085504688456	384.757384399565	7	1	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5
90000003008	90000003	NA	90000003	8	"EAESE D´ENCAMPS"	"andorra"	3	4	11	12	2002	1	6	2	1	NA	"5130"	NA	3	2	2	2	2	"5130"	NA	3	2	2	2	2	1	4	4	NA	NA	NA	NA	608	NA	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	4	2	3	4	4	4	1	1	1	1	2	2	3	2	3	4	3	2	1	1	1	1	4	5	1	6	3	1	5	1	1	5	2	2	1	5	1	1	3	3	3	3	3	4	3	4	4	4	4	4	4	1	3	3	2	3	3	3	3	3	3	3	3	3	2	1	2	2	1	1	"9999"	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	"empresaria"	1	3	4	3	2	3	3	2	2	2	NA	2	2	2	3	3	3	3	NA	NA	NA	NA	NA	15.4166666666667	NA	NA	NA	-0.065406356	0.025735217	0.07098683	-1.60270807692004	NA	2	2	-1.20382165605096	0.174726268	NA	-1.823875637	-0.799090493	-0.931178688	-1.066133479	0.069	2	-1.89935064935065	NA	-1.22769255	-0.425	NA	362.283416908591	364.064413709312	360.879188056107	365.487879611423	356.312740933222	464.102386442872	464.800310650299	451.79937698909	459.723721890765	451.621880255874	365.624260846944	374.599212582958	372.506173540963	362.496666150965	384.254120953478	1	1	1.7071	1.7071	1.7071	1.7071	1.7071	0.2929	0.2929	1.7071	0.2929	0.2929	1.7071	1.7071	0.2929	0.2929	0.2929	0.2929	1.7071	0.2929	1.7071	0.2929	0.2929	0.2929	0.2929	0.2929	0.2929	1.7071	1.7071	0.2929	1.7071	1.7071	0.2929	0.2929	1.7071	1.7071	1.7071	1.7071	0.2929	1.7071	0.2929	1.7071	1.7071	1.7071	1.7071	1.7071	1.7071	0.2929	0.2929	1.7071	0.2929	0.2929	1.7071	1.7071	0.2929	0.2929	0.2929	0.2929	1.7071	0.2929	1.7071	0.2929	0.2929	0.2929	0.2929	0.2929	0.2929	1.7071	1.7071	0.2929	1.7071	1.7071	0.2929	0.2929	1.7071	1.7071	1.7071	1.7071	0.2929	1.7071	0.2929	1.7071
90000003009	90000003	NA	90000003	9	"EAESE D´ENCAMPS"	"andorra"	3	1	13	5	2002	1	6	1	1	NA	"5120"	NA	3	2	2	1	2	"5120"	NA	1	2	1	1	2	11	11	4	NA	NA	NA	0	156	NA	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	3	4	2	3	1	2	1	2	3	1	1	9	9	9	9	9	2	1	1	2	2	3	3	1	3	3	3	2	2	3	4	2	2	3	2	4	3	2	2	3	3	2	1	3	2	1	1	2	1	2	3	2	1	1	3	1	2	3	3	2	2	4	2	2	2	2	1	2	"fisica"	2	3	3	3	2	1	3	3	3	4	4	3	4	2	2	2	3	"9999"	3	2	2	3	2	2	2	2	2	2	NA	1	3	2	2	2	1	2	NA	NA	NA	NA	NA	16	NA	NA	NA	-0.52086493	-0.288141954	1.182690847	-0.796363333234067	NA	6	6	-1.2270245677889	-0.867284739	NA	1.04884686	-0.011325508	-0.000142691	-0.398131727	0.493	5	0.86038961038961	NA	NA	-1.16	NA	375.732125530179	373.979510217722	363.089002136452	376.579653498492	369.166870604802	202.631424277979	208.735605477473	209.337807583909	208.735605477473	198.719353584723	267.31149918314	266.558909601584	259.064797055305	274.469261961103	265.606338370233	2	1	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5
90000003010	90000003	NA	90000003	10	"EAESE D´ENCAMPS"	"andorra"	3	2	22	12	2002	2	5	2	1	NA	"9501"	NA	3	2	2	2	2	"9999"	NA	9	9	9	9	9	1	2	7	NA	NA	NA	NA	852	NA	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2	1	1	3	2	2	1	1	2	4	4	2	1	3	2	2	2	2	1	1	1	1	4	4	5	5	5	5	4	5	5	5	5	2	2	3	3	1	4	3	2	3	3	2	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	3	3	2	3	3	1	1	2	2	1	1	"ciencias aplicadas"	3	3	2	3	3	3	4	2	3	3	2	3	3	3	4	3	3	"ingeniero informati"	4	2	3	2	3	4	2	3	4	4	NA	4	3	2	2	2	3	2	NA	NA	NA	NA	NA	15.4166666666667	NA	NA	NA	-0.065406356	-0.288141954	-0.209762611	-1.81400514525332	NA	9	2	-0.102634848885106	-1.577696067	NA	1.04884686	-1.080124379	0.808315588	-0.896979297	-1.203	2	-1.89935064935065	NA	-0.476436589	0.311	NA	417.707910719713	411.176515712168	413.675011245606	410.190749987593	411.176515712168	401.950215598112	407.676567776175	404.120696473604	405.01236923552	404.120696473604	420.557646737455	438.802730861967	412.990140623786	439.381732895512	428.702758393495	3	1	1.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5
90000003013	90000003	NA	90000003	13	"EAESE D´ENCAMPS"	"andorra"	3	1	2	3	2002	2	6	2	1	NA	"9100"	NA	4	2	2	2	2	"7112"	NA	4	2	2	2	2	1	4	4	NA	NA	NA	NA	608	NA	1	1	1	1	2	1	2	2	2	2	2	1	2	2	1	2	4	4	2	4	4	2	1	1	2	2	3	2	1	3	3	2	2	2	1	1	1	1	2	3	2	5	3	3	2	3	2	3	2	2	2	2	2	1	2	3	3	2	3	4	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	3	3	3	3	3	2	2	2	2	2	2	"9999"	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	"mecanico"	2	2	2	2	2	2	2	3	3	3	NA	3	3	3	2	3	2	3	NA	NA	NA	NA	NA	16.1666666666667	NA	NA	NA	-0.52086493	0.025735217	0.07098683	-2.39737685947352	NA	1	1	-1.31619654231119	-0.561683037	NA	-0.861488488	0.392517031	-0.931178688	-1.066133479	-1.203	1	-2.87337662337662	NA	-0.776532377	-0.425	NA	405.220786638456	417.707910719713	412.105562884375	413.331672483494	403.703710161788	411.79952579775	414.635521920843	405.01236923552	396.629033697553	410.552058782904	375.620541494316	372.506173540963	375.620541494316	370.590285845495	375.620541494316	6	1	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5
